run_id	phase	setting	shift_family	severity	application_mode	shift_seed	max_samples
phase0_ego_only_seed0	phase0	ego_only	none	none	none	0	
phase0_clean_all_seed0	phase0	clean_all	none	none	none	0	
phase0_clean_rsu_only_seed0	phase0	clean_rsu_only	none	none	none	0	
phase0_clean_vehicle_only_seed0	phase0	clean_vehicle_only	none	none	none	0	
phase0_null_all_image_seed0	phase0	null_all_image	none	none	none	0	
