run_id	phase	setting	shift_family	severity	application_mode	max_samples	shift_seed
stage4_clean_all_pose_drift_s1_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	pose_drift	s1	rsu_shifted_only_cav_clean		0
stage4_clean_all_pose_drift_s1_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	pose_drift	s1	cav_shifted_only_rsu_clean		0
stage4_clean_all_pose_drift_s2_all_shifted_seed0	stage4	clean_all	pose_drift	s2	all_shifted		0
stage4_clean_all_pose_drift_s2_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	pose_drift	s2	rsu_shifted_only_cav_clean		0
stage4_clean_all_pose_drift_s2_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	pose_drift	s2	cav_shifted_only_rsu_clean		0
stage4_clean_all_pose_drift_s3_all_shifted_seed0	stage4	clean_all	pose_drift	s3	all_shifted		0
stage4_clean_all_pose_drift_s3_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	pose_drift	s3	rsu_shifted_only_cav_clean		0
stage4_clean_all_pose_drift_s3_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	pose_drift	s3	cav_shifted_only_rsu_clean		0
stage4_clean_all_pose_drift_stress_all_shifted_seed0	stage4	clean_all	pose_drift	stress	all_shifted		0
stage4_clean_all_pose_drift_stress_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	pose_drift	stress	rsu_shifted_only_cav_clean		0
stage4_clean_all_pose_drift_stress_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	pose_drift	stress	cav_shifted_only_rsu_clean		0
stage4_clean_all_calibration_s1_all_shifted_seed0	stage4	clean_all	calibration	s1	all_shifted		0
stage4_clean_all_calibration_s1_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	calibration	s1	rsu_shifted_only_cav_clean		0
stage4_clean_all_calibration_s1_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	calibration	s1	cav_shifted_only_rsu_clean		0
stage4_clean_all_calibration_s2_all_shifted_seed0	stage4	clean_all	calibration	s2	all_shifted		0
stage4_clean_all_calibration_s2_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	calibration	s2	rsu_shifted_only_cav_clean		0
stage4_clean_all_calibration_s2_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	calibration	s2	cav_shifted_only_rsu_clean		0
stage4_clean_all_calibration_s3_all_shifted_seed0	stage4	clean_all	calibration	s3	all_shifted		0
stage4_clean_all_calibration_s3_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	calibration	s3	rsu_shifted_only_cav_clean		0
stage4_clean_all_calibration_s3_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	calibration	s3	cav_shifted_only_rsu_clean		0
stage4_clean_all_calibration_stress_all_shifted_seed0	stage4	clean_all	calibration	stress	all_shifted		0
stage4_clean_all_calibration_stress_rsu_shifted_only_cav_clean_seed0	stage4	clean_all	calibration	stress	rsu_shifted_only_cav_clean		0
stage4_clean_all_calibration_stress_cav_shifted_only_rsu_clean_seed0	stage4	clean_all	calibration	stress	cav_shifted_only_rsu_clean		0
